age,education,income,spend
52.532195248184145,5.000769290570885,91138.31663889014,308.93052324455465
52.44232025849061,4.174666374880462,72137.94569746629,266.9399324824385
53.017495541735954,6.577311379406547,95150.64919007922,320.5437709554362
71.75601878160055,8.502557748066698,118207.27383915569,360.04756384499393
44.60708850951943,5.2301183849377,66962.71848487615,217.271714169761
42.07409039973191,4.99192376733168,79192.01497305353,328.675919048471
70.35078049957573,8.16541054727072,116516.89867192743,394.136527123581
45.836381109064206,5.898671017103689,92450.79342653997,337.365126754659
35.61142949675443,4.4621894893943255,65450.28092537125,243.52259635019985
55.623261104160164,7.940107444652586,95502.0663426114,326.6747473315188
44.85119651942467,5.09309321980283,69078.86327819487,276.8322497360422
42.56464910636597,4.603244442495685,71733.70107997928,203.20639180213556
45.006365765204414,6.51349146695482,93235.8257897551,276.7182887255427
22.9511778534139,1.0,42607.515515619314,150.6938507526034
31.257032646030574,1.0418991888906142,39160.943488678604,160.25223631667507
46.16145850225014,3.1276398371520724,57387.592671091705,200.03378873873103
37.76491096800721,2.8490511365617146,52526.335571397,223.95970861289004
59.55513689632823,5.206488768481468,79821.63623981777,289.21146269567606
41.09069621104164,4.3922265896097175,70874.23070166798,300.5515384079298
29.315077314185444,1.7000691796472283,60591.61452683502,290.69423569148466
66.18527496000056,7.128575821618191,121843.70880300959,333.04724096230655
40.2763536081223,6.49102457785756,81223.26322894885,294.546020086834
50.269643504298,4.683681178294504,83695.75066309137,288.7736627376423
38.46352486154521,2.3040320848234375,47309.74266834991,200.6932425527411
46.893857729252645,4.362557375693046,53610.79814023745,197.80267991343922
58.341117706114005,4.085152060498917,82181.60582069136,252.1345483125062
34.6736508519374,3.9334966146584636,44175.93606567235,214.884300286751
61.238875192719355,6.388515077102571,91643.30275894876,286.274101474591
41.825814588734495,5.3571066320431715,64507.1539889216,259.7822932567916
53.85760041533015,3.737390563195346,88282.231953937,278.0013171576778
42.67023691603662,3.895712568017366,72290.3562040478,260.39989059832914
75.76349508312863,8.743912124012072,128583.05047289659,371.1016556152745
57.213595124694066,5.236894044874154,77527.05188443465,287.03281434574126
36.34033070962317,1.4299633935110383,66965.39844618193,197.01781479640405
60.962483882959134,6.755926202898601,100323.98563356748,337.6545774325899
41.79419332637925,1.1318487886342103,52132.300443806664,243.0401395576628
51.84134732040674,5.776061261206432,85559.58671053356,304.8899111131472
19.879497100911887,1.0,27775.015657347027,160.52030444913558
44.776802686143384,1.0,47087.3985566234,218.97003366436053
50.0135125087438,6.212271188178246,69225.79609130156,229.17235768871188
59.65537921463264,5.930094704796039,86080.01328995576,356.395291067251
57.83645272153528,4.3548784887477,87081.25136310628,257.5717123480025
45.56975109268511,6.039549056299067,89654.39046451388,329.9335165278704
41.34741608681789,4.725418826149838,75258.17644342114,290.13435590383426
33.526422599465036,2.915046214798929,37273.999401641086,159.30808697547292
32.39648750970155,3.394069510889752,50461.0647575936,243.61808269213137
43.032804364142955,6.758351151980428,74760.24880981042,298.6359076165894
63.91066003620402,6.509730591878037,101890.49444735209,393.7906157195988
52.77365999069572,7.431732128496811,93736.34058763202,329.5972862318739
21.12626341971846,1.4125536491746193,39042.91738045739,169.00328002018423
61.8598974137576,3.993657543876844,91928.50237290739,281.32619930025226
45.89670340475008,4.712684184915475,70641.75664842055,206.79711002723914
49.0326965851372,3.9609185608432464,66146.10507210816,239.7243326764735
56.0399342151882,5.172030763442506,94336.27201097102,299.3154401374853
57.971934361497595,6.1397797678571875,100692.53578745315,335.0446798112719
62.52126603067018,6.8378625951474055,95574.01049377656,281.82455074436564
38.85045408968723,3.671312768802704,39939.49153566621,192.9798818390487
40.40064419982864,1.9109119654181699,70820.81410448355,254.66117039204718
61.32408247078025,6.715648315330931,100436.61124870472,353.81589962942064
58.59519041099833,6.45659228042974,110229.26891835975,286.69005250789075
35.04857722187867,2.7099040399112435,69842.31700167542,261.0006340795478
54.412922549820856,5.5697485981242965,69486.48562909136,262.8057927178556
34.20249023286455,2.7637120725694873,60320.339455921916,217.83236299536483
32.606401047953824,3.8237525286209126,49140.35990355903,139.35327148313382
50.923371933580505,7.0630039077681515,112912.62007016742,397.227861584571
74.97958777583483,7.710965554193599,106057.30260791312,361.7447619001273
42.68847560498756,4.703249811859176,72199.9907367104,214.31540379230833
62.33464217823254,7.489778556340186,98310.16289354357,347.68879104780865
58.90273391327381,5.309740791285938,77183.95366271875,293.7382036455208
44.36714760975399,2.857187902043252,56375.6486533378,261.2467474876953
54.038475706140005,6.332700333671472,89860.62021583768,299.4225281681014
59.94810950615455,7.931585291487509,112753.30596284421,361.8545502248144
45.52146335184416,4.961915569849103,48253.346388326434,207.20751205130298
69.71472555998068,9.21866714778262,127710.27777471114,419.2013384556083
18.0,1.0,1033.6225629771507,82.11837376213569
60.87962735249653,6.6588389342922385,105261.38888847368,311.7379364643655
54.453281862933764,4.574444625025411,82425.8934233108,281.1908060133237
51.2244262234101,4.832725233050116,89463.79876971606,256.7062190314225
44.970232529362605,5.533349465751093,90269.67926556853,349.2101972261372
37.13240329968406,1.9256373025887723,26273.940371097888,224.12872280086648
51.20133406872051,3.9815273873181,68891.6943052197,241.09244918431258
54.276780089795636,5.256408173433307,100949.63573418795,274.94549823506486
73.18241145228139,8.747925488628502,105140.38234172661,372.7283325082048
55.6077962407161,4.215672566815568,68570.28403050848,243.67959480723744
33.1044762599974,2.47679466802093,58738.69622167293,255.07010265909085
42.8526022645288,5.303039980565428,64710.26536074919,230.51592857671054
49.09266711305825,5.132353667003898,105713.16481813925,339.59788914008124
54.908270979156335,6.44178697258312,89735.25662556152,313.78862615092993
45.469848764421236,2.675267556467726,70415.20084815798,223.33228132173295
55.96339862014647,7.9123233827122395,93943.49104674018,336.7774130960083
47.892262737184936,3.6495553717904574,85768.38997383899,305.6303307663577
51.37616730545305,8.089540632938528,104963.046306775,348.85595243535414
43.44303129053062,3.514259452234051,57173.25755533567,232.0915749373409
53.345226660403405,3.9780731369657194,71840.45641694855,233.68873789137416
42.33960988374695,4.401180350203446,64482.20369406389,283.1868159013709
34.638120267530304,2.7048704428935757,37169.11345885024,218.98279031815056
45.71272175767466,4.687840051798283,84713.80690487238,270.82473749935457
55.41872858462124,4.706322819191206,85570.9965186105,285.98367787849634
48.09444999098625,5.659831778397807,80409.638866844,330.03347204752373
43.37286464648366,2.8234827796001065,81466.35228452798,226.8985097750753
29.21373288931437,1.5850294227070862,40628.0187884129,199.14958788606742
42.98419821665064,7.199396308628723,71058.6823426646,263.11487041763485
47.79959238014144,3.3465580023571806,72376.3587983813,309.87393503393645
33.81185676336298,4.543248253316515,55074.04196973101,231.28206077321633
46.07899480216862,4.09147780795417,76557.78349800213,305.4995759164614
54.641251391778724,6.31714685842622,98123.04274178196,298.6818644224427
67.13903469186707,9.426727493017278,128646.69726533045,363.2790838209917
61.078259762357156,6.478112360846625,86177.11675301444,300.4320874940967
48.823127288366464,5.3148469546327535,80796.13312052777,292.15942581380904
45.759464442638546,6.839992807222519,93889.72291548482,299.6667567301796
22.083205667299012,1.0,26843.86865494396,173.76152095416435
58.67423393029999,5.181192662701126,65994.88542938975,257.29119515698676
53.48728866228973,5.365737352099661,88387.22821027027,233.53462863762425
74.87594531860522,8.804516105021158,140662.51649494475,437.71193182969967
53.22282621692637,4.329405815458634,72766.64131289533,237.62483080789815
54.622061579447745,5.764608183905632,83174.2533150481,282.8055182057078
50.86972586909459,4.498455417460094,94105.92275189563,348.3668496585195
34.25347750480335,5.103567890217471,53619.77128834916,287.2105458815601
59.96679383939538,6.44702195543051,112968.5801360362,331.9032792312255
60.7120268875143,7.6832905335139765,100099.2508058275,357.67455538884195
56.76694721453861,7.43852370723488,101936.19558363775,321.3540776015249
48.17112869033866,3.167362955906251,68454.31051460684,237.6321271951433
60.48707620501767,6.940379568019951,113063.02048358091,335.31030325865225
40.85857111076736,1.4280425540236683,33298.22306602714,118.7830519522568
56.48569088161424,5.655746888384031,101615.86457882897,326.69816518082257
77.78089617982528,7.595169969673693,138735.0035431886,418.0346829902093
42.27935293157891,2.015461923939333,56100.43037481313,193.72825424438665
40.05318076974455,2.3849280254308134,69608.582692313,272.37723189562746
55.517058304544875,6.545177733352999,79525.33036483763,281.30931901935475
30.420572873699722,4.61151108415582,67578.6493099291,228.29050491157105
27.79209116109671,2.684647236733195,40179.812192467405,204.12367834689485
46.202441660967,5.725957901154002,76982.16831358336,231.5162815196424
30.984825373427938,3.0423601958819533,62955.7894216874,256.9468153532413
54.60833497722742,7.4078651933995,80541.74174653713,290.47842315367336
40.895659030102834,2.5503888758006563,75901.45151865867,281.1095604034154
72.112512852707,8.206538465402124,125767.2577990903,430.7518947580355
41.805344277967194,4.180552243151649,46194.86341397527,236.0548652505294
42.80679448106416,3.0346677357325196,70155.13145893067,220.2632969411964
61.60728879756187,9.723623330881889,98989.56310701328,315.3865988174115
35.85105667704679,2.5668371299096755,52363.48512068802,165.15800770921845
57.40980005492963,5.596909319783851,77771.47219918547,320.0262223661743
69.57039656604672,8.871163540239777,112934.77160400644,369.7040533228149
30.862583254868415,2.6999888638877687,38843.96395098814,168.3116243810957
47.72934127158136,5.4073457364610675,78714.8995627201,276.67016544097504
49.85384275182068,5.649895026594889,79483.05200444073,318.8625562231253
56.63292766313756,5.059497212606642,106896.00896805162,351.874675873367
33.58025979988174,1.96963280039386,35503.571907707206,190.9234512765633
35.49477278093745,2.876296989990408,50811.6161616615,229.89620367857327
59.839170738043066,6.487775970276682,99428.62159544743,334.14016881007285
53.30822261372134,6.81513509647046,85676.15012412232,315.39885878548597
53.08653814365288,5.380484642468429,86681.30397644688,302.8643505369107
54.87391003896373,4.305609905563085,97969.16523500344,306.2761826644459
39.26017677539641,4.696680987618697,57360.56987474527,260.41333593250465
48.16008307771726,6.900596740504023,80993.1229979121,307.9551627363602
44.73968019303062,6.484389519453591,83362.94238367258,267.8600244605581
37.95203619329922,3.407663493089773,71463.81934312705,265.02629742103886
74.75502140007602,9.775935074166092,136982.71275369657,429.9672511232781
52.171437860743616,9.376576319831788,80678.70114708574,337.0617944883271
34.515322846438515,2.7325453200351784,58267.33854842688,216.97376993544992
60.21079974066754,5.001370525022535,102965.10666662402,347.86216637595436
40.907267439385485,2.464351609993205,68061.71672791558,234.93916644602115
54.04735098407923,7.199645207788955,102757.97935057234,359.43233975661724
68.88844373035705,5.712386847116745,108610.80851295649,327.0493036819072
45.7885626265569,3.5280384382086485,68644.67553378051,236.53723743490778
55.91126426483906,7.307088908804526,109675.63356312216,368.4616954623009
50.83418677503221,7.360683593685649,108278.71048660227,334.95263809234297
65.82017533566483,7.954315176043281,108221.16675955687,426.3295101450624
72.02724818557087,9.658170757059665,128648.20837774001,424.3524258728139
35.9564528707063,2.3465447574797293,64472.46205691887,228.56552896034825
33.95675850404669,4.413580799332946,56509.25847350981,256.3136707219586
38.07897871863131,3.9264845268091997,46274.49943513779,197.23719357835083
34.39506332899173,3.62432380714747,57884.246587377136,255.63339798387923
47.007660633848545,3.115574455026306,85480.99801051016,300.9877634287389
54.25580476621762,4.905530040446227,88499.43066257196,334.884043294387
60.63156261213387,4.386558829125971,95091.07213333105,291.27112456213985
58.47392940729335,4.639358058564957,103380.1710934127,281.04836323301544
55.518731700398675,5.02308863234102,77100.3089789156,259.7695379471934
74.58620973607165,7.109246032871854,117039.35317029263,359.9737376141704
53.99566634790491,7.095991913793,77160.35269749186,347.0999572340552
84.06580296600326,10.0,149118.0163524494,516.7189482255465
